service_request_id,service_code,service_notice,requested_datetime,text,class,agency_responsible,service_name,lat,long,media_url
a5un082je29ko24dv4tt,2809,2019-09-16T08:39:12+03:00,2020-01-02T13:56:09+02:00,"Puu katkennut keskeltä poikki ja jäänyt roikkumaan. Kuntoilulaitteiden luona.",Liikunta,Kulttuuri ja vapaa-aika,General and other feedback,60.2740667,24.9812244,https://asiointi.hel.fi/palautews/rest/v1/attachment/4jqv7g9v3itlink2re3e.HEIC
rv951sttuguaj6hev0ns,3660,2020-05-11T12:08:02+03:00,2020-05-15T12:42:38+03:00,"Saako Maunulan  retkeilymajan kiinteillä ulkopöydillä syödä omia eväitä. Ja jos ei saa, niin miksi ei saa? ",Liikunta,Kulttuuri ja vapaa-aika,,,,
ff8su1c95cqg7cj375nv,2806,2019-08-15T18:37:48+03:00,2019-08-16T12:25:56+03:00,"Salmisaaren liikuntakeskuksen pyöräparkissa on alkanut kasaantua eri firmojen rullakoita. Jo 11 kpl on ilmestynyt viime kahden viikon aikana.",Liikunta,Kulttuuri ja vapaa-aika,City environment,60.1658346,24.9032249,https://asiointi.hel.fi/palautews/rest/v1/attachment/1ho01tco4skaqaqiod37.jpg
1cuo177ce54h56fgmbc0,3630,2020-04-21T18:09:55+03:00,2020-04-24T14:10:30+03:00,"Vuosaareen on ollut pidempään suunnitteilla frisbeegolfrata urheilupuiston yhteyteen. Mitkä on radan näkymät tällä hetkellä? Harrastajamäärät kasvavat koko ajan ja harrastus on suht edullinen ja hyvä kokoperheen harrastus ja saisi kotona pelikoneiden ääressä istuvat teinitkin liikkumaan. Toivon että Vuosaareen saadaan uusi rata lähiaikoina. ",Liikunta,Kulttuuri ja vapaa-aika,,,,
2cdj0v2tfqdq5mvopbeo,2806,2020-05-15T16:46:05+03:00,2020-05-20T10:18:19+03:00,"Alueelta puuttuu koiratarha. Lähimmät on monen kilometrin päässä Munkkiniemessä, Pajamäessä ja Etelä-Haagassa. Liikuntavirasto hallussa on tämä ns. Kolmiokenttä, jota ei käytetä jalkapallon pelaamiseen. Keskustelin jalkapallohallin henkilökunnan kanssa ja heillä ei ole kentälle käyttöä. Olivat kanssani samaa mieltä, että kenttä olisi aidattuja sopiva koirille. Pienille ja isoille  koirille voisi helposti tehtävissä puoliskot Huoltoliikenne on helposti hoidettavissa hiekkakentän kautta.",Liikunta,Liikunta,City environment,60.2135213,24.8718074,
3ivrqq3gs7rtq7274cl1,3628,2020-05-20T14:43:04+03:00,2020-05-23T18:16:11+03:00,"Hei, milloin kaupungin sisäliikuntapaikat aukeavat?",Liikunta,Liikunta,,,,
3hc4o1gm090010tr6q94,2809,2020-02-04T22:31:14+02:00,2020-02-10T15:44:39+02:00,"Hei! Jätkäsaaren tekojään pikkareihin tai 'pihan puolelle' ei pääse lastenvaunujen kanssa. Toiselta puolelta alue on aidattu ja pääsisäänkäynnin luota puuttuu luiska rattaille. Portaat ovat sen verran leveät, että metalli- tai vastaava luiska varmasti mahtuu. Huomioikaa myös lastenvaunujen kanssa kentälle tulevat. Kiitos. :) ",Liikunta,Liikunta,General and other feedback,60.156902,24.9132808,
1d69fuk1u05c2tp6lmsa,2807,2020-02-29T16:26:01+02:00,2020-03-04T13:05:04+02:00,"Hei! Kun talvi on ollut mikä on, ja nyt vihdoin talvi on tullut, miksi vain viikon enää tekojää auki? Eikö voisi kelin mukaan pitää auki? Liikunnan edistäminen on kaupunginkin etu. Kiitos. ",Liikunta,Liikunta,Culture and leisure,60.175965,25.0545192,
2bp08httf8f7lsi2bqv9,2807,2020-04-06T14:32:29+03:00,2020-04-07T13:37:33+03:00,"Hei. Koska Ala-Malmin liikuntapuiston tenniskentät saavat  pinnoitteen ja kentät ovat käyttökunnossa? ",Liikunta,Liikunta,Culture and leisure,60.2472925,25.0235993,
3gsnirp9cvmth10h6o7f,2809,2019-07-15T11:10:31+03:00,2019-07-16T08:47:50+03:00,"Hei. Lehdissä on lukenut, että kenttä pinnoitetaan uudelleen tänä kesänä. Koska pinnoitus on tarkalleen tarkoitus tehdä? ",Liikunta,Liikunta,General and other feedback,60.248217,25.0238347,
2eup8lqpvt8bi5vmltt5,2809,2019-11-30T13:35:38+02:00,2019-12-03T10:18:41+02:00,"Herttoniemenrannan liikuntapuiston katsomo vaarallinen. Lauta rikki. ",Liikunta,Liikunta,General and other feedback,60.1906746,25.0301738,https://asiointi.hel.fi/palautews/rest/v1/attachment/2tgde0msu2fj865do3us.HEIC
k37037pnj3f6r55enr72,2809,2019-07-16T20:16:34+03:00,2019-07-18T09:00:07+03:00,"Hietsuun istutettu hieno uusi nurmikko beach volley kenttien läheisyyteen, mutta nyt hanhet syö ja kakkoo uuden nurmikon pilalle. Samoin uusittu kävelytie kakattu täyteen. Voisiko kaupunki puuttua jotenkin hanhi ongelmaan? Joka paikka täynnä kakkaa. ",Liikunta,Liikunta,General and other feedback,60.1738251,24.9065884,
sav15fhm3fsmt4abp0t0,2807,2020-05-09T13:21:44+03:00,2020-05-11T10:55:13+03:00,"Huussit kattoa myöten täynnä. Polttopuita voisi grillipaikoille tuoda. ",Liikunta,Liikunta,Culture and leisure,60.1684792,25.352728,
26960efkhl70uf7hbvrt,2809,2019-11-27T18:54:47+02:00,2019-11-29T12:17:14+02:00,"Jalkapallokentän parkkipaikka on niin huonossa kunnossa ja täynnä syviä koloja, että eteneminen on lähes mahdotonta ",Liikunta,Liikunta,General and other feedback,60.2187119,24.8489119,
2648b61vi41nr87fdh0m,2807,2019-08-04T17:48:05+03:00,2019-08-12T08:00:37+03:00,"Kartanon kentän yksi korisukka on rikki ja korirauta vaikuttaa olevan löysästi kiinni levyssä. Kannattanee kiinnittää se kunnolla ennen kuin se hajoaa.",Liikunta,Liikunta,Culture and leisure,60.2126291,25.1566516,https://asiointi.hel.fi/palautews/rest/v1/attachment/3r2p54mgbjqkhgq6s388.jpg
ac7olq4bls48rpne6kki,2806,2019-07-17T11:20:00+03:00,2019-07-18T10:07:55+03:00,"Kiipeilyteline rikki Paloheinän majan viereisessä puistossa. Yksi naru irrallaan ja siitä puuttuu lukko, toinen naru kaipaa kiristystä.",Liikunta,Liikunta,City environment,60.2550954,24.9172654,https://asiointi.hel.fi/palautews/rest/v1/attachment/3c05t56skjph271ijr54.jpg
1u1thvhh22huamu5pgej,2807,2019-08-09T10:23:28+03:00,2019-08-14T10:58:25+03:00,"Kiipeilytelineen liukumäki on rikki. Korjattava pian. ",Liikunta,Liikunta,Culture and leisure,60.2185686,25.077934,
1j66p1k7kim2j1f4qcgs,2807,2019-06-30T19:33:28+03:00,2019-07-04T16:18:59+03:00,"Kivikon urheilupuistossa ei edelleenkään ole korisukkia! Lisäksi jostain syystä valaistus on täysillä keskellä kesää.",Liikunta,Liikunta,Culture and leisure,60.2384518,25.0544244,https://asiointi.hel.fi/palautews/rest/v1/attachment/66508rr1m1fko5e497ll.JPG
5tda60enp05vrf3hoalo,2806,2020-04-19T16:34:39+03:00,2020-04-20T14:23:50+03:00,"Koripallotelineiden sukista ei ole jäljellä enää kuin muutama naru.",Liikunta,Liikunta,City environment,60.2351029,25.1230787,
2livn9kqlfa708auctmn,2807,2020-05-06T18:44:28+03:00,2020-05-07T14:33:52+03:00,"Koudan kentälle odotetaan koripallokoreja takaisin. Pelaajia varmasti riittäisi läpi kesän.",Liikunta,Liikunta,Culture and leisure,60.2678733,25.0533169,https://asiointi.hel.fi/palautews/rest/v1/attachment/dsqn4rrt9607hn9usa6s.jpg
1984l4r4c4iqu8770n5d,2807,2019-09-01T11:17:41+03:00,2019-09-03T11:04:11+03:00,"Kuntoilulaite rikki. Korjausta kaivataan.",Liikunta,Liikunta,Culture and leisure,60.2248202,24.8617851,https://asiointi.hel.fi/palautews/rest/v1/attachment/3si8vtv27gtcn489kg1i.jpg
3o0leq16h6m2qaqvmq4p,2807,2019-09-09T18:11:24+03:00,2019-09-12T10:58:34+03:00,"Kuntoilulaitteita rikki.",Liikunta,Liikunta,Culture and leisure,60.1956641,24.8758792,https://asiointi.hel.fi/palautews/rest/v1/attachment/346le6ae3bt9a535qm19.JPG
1bvlg57grm47csihbau2,2809,2019-11-05T09:17:19+02:00,2019-11-06T09:59:34+02:00,"Kuntopailan ohjetaulu rikottu, voisi korjata/vaihtaa.",Liikunta,Liikunta,General and other feedback,60.2740395,25.0203297,
1hhv22itvbqnjuedrgrn,2806,2020-04-22T11:34:49+03:00,2020-04-24T12:38:26+03:00,"Kyseinen tie on turvallisuus riski lapsille, koska ns golffarit ajaa todella lujaa, olisiko jonkinlainen hidasteiden laittoa ",Liikunta,Liikunta,City environment,60.2153737,24.8662263,https://asiointi.hel.fi/palautews/rest/v1/attachment/2be4hbfhuvjt98bi8h6t.jpg
1fmujt8kqiebu1sj16v8,2806,2019-11-18T20:49:00+02:00,2019-11-20T10:57:28+02:00,"Latupohjaa varten tehty tasoitusta, samalla tasoitettu oja, joka ohjannut vedet pois alueelta. Seurauksena puut kuolevat pystyyn ja vesi tulvii tielle ympäri vuoden. Voisiko ojan kaivaa takaisin tai salaojitta paikan. Viereisen golfkentän vedet jo ohjattu läheiseen metsään joka jo kuollut pystyyn. Näinkö tuhotaan Keskuspuistoa?",Liikunta,Liikunta,City environment,60.2590632,24.9347581,https://asiointi.hel.fi/palautews/rest/v1/attachment/22bhoaie5n68s4mq2n7a.JPG
2uiei0he7cb1gm4mln53,2806,2019-09-24T23:00:46+03:00,2019-09-26T11:03:56+03:00,"Lauttasaaressa (Katajaharjussa) Nackapuistossa on tehty padelkenttäalue, jossa on kolme pelikenttää. Jostain syystä alueella palavat ERITTÄIN kirkkaat valot jopa silloinkin kun kentät ovat kiinni. Esimerkiksi 23.9. kello 21.45 valot paloivat täysillä, vaikka kentät olivat suljetut. Samoin seuraavana päivänä. Tämä on erittäin väärin, koska  Nackapuistossa pesii kolme lepakkolajia, joille turhasta valosaasteesta koituu haittaa. ",Liikunta,Liikunta,City environment,60.1639458,24.8675159,https://asiointi.hel.fi/palautews/rest/v1/attachment/g758ru0vc2m4a16ndstk.JPG
3v1n61qknf4a1qmd3o44,2809,2020-03-18T13:12:53+02:00,2020-03-24T08:42:49+02:00,"Liukumäki on vasrallinen ja pitäisi korjata",Liikunta,Liikunta,General and other feedback,60.1899211,25.0282265,https://asiointi.hel.fi/palautews/rest/v1/attachment/313q3ddql1ehhmif8q45.HEIC
3etup2smb81vlknt5c47,2806,2019-08-07T18:03:33+03:00,2019-08-14T10:43:57+03:00,"Miksi ihan Veijarivuoren uimarannan vieressä Lauttasaaressa makaa pari metriä korkea likainen hiekkakasa? Se on ollut paikalla jo kuukausia. Alla on kasvillisuus tietysti täysin tuhoutunut. Onko ranta muuttunut kaatopaikaksi?",Liikunta,Liikunta,City environment,60.1465474,24.8824006,https://asiointi.hel.fi/palautews/rest/v1/attachment/3u9crc21f1nf8kth96o2.JPG
3t8i0e979k5ucnhge2pe,2809,2020-03-07T09:21:42+02:00,2020-04-14T14:32:51+03:00,"Mölylän kohdalla on ulkoilupolkuun tullut pitkä ja syvä railo. Onnettomuusriski, josjoku astuu siihen",Liikunta,Liikunta,General and other feedback,60.2103053,25.0226529,https://asiointi.hel.fi/palautews/rest/v1/attachment/28qbsedrqq2qdlpqqrc4.jpg
1bkc0n4570r5e9p8svs4,2809,2020-03-30T12:29:42+03:00,2020-03-30T14:17:33+03:00,"Nuoriso pelaa edelleen joukolla pallopelejä mm Arabian kentillä. Muissa maissa kokoontumisia on rajoitettu mm. purkamalla tai viemällä tilapäisesti pois urheilukalusteita. Olisi varmaan aihetta harkita meilläkin.",Liikunta,Liikunta,General and other feedback,60.2055749,24.9755471,
i0cp48asjdmaolidghhu,2809,2020-02-20T11:11:54+02:00,2020-02-24T11:01:37+02:00,"Olisiko nyt mahdollista kunnostaa Porvariskuninkaan uimarantaa myrskyn ja vesivalumien jäljistä? Lumitöistä vapautuneet resurssit olisi hyvä käyttää täällä. ",Liikunta,Liikunta,General and other feedback,60.1597196,25.0877711,
10k7bnbougsbkplhvkjd,2806,2019-08-19T08:02:56+03:00,2019-08-21T10:04:54+03:00,"Onko estettä istuttaa puita uuden baseball-kentän ja vanhan ulkoilutien väliin estämään pallojen lentämistä ihmisten päälle? Nyt alueella epävirallisen näköisiä varoituskylttejä.",Liikunta,Liikunta,City environment,60.215512,25.0707835,
3adpvl87jgstam8v0bs3,2809,2020-03-10T16:02:23+02:00,2020-03-17T07:29:41+02:00,"Onko tuo sähköturvallinen? Puotilan ranta, lasten leikkipaikan ja ulkokuntoilupisteen vieressä.",Liikunta,Liikunta,General and other feedback,60.2093473,25.1085901,https://asiointi.hel.fi/palautews/rest/v1/attachment/3ich4iknq73gbalri5gp.HEIC
155mh40sf8q479m6d1ng,2807,2020-05-25T20:07:13+03:00,2020-05-28T09:48:44+03:00,"Punaisista kiipeilytelineistä on ruuveja löysällä. Yksi pultti myös puuttuu.",Liikunta,Liikunta,Culture and leisure,60.2347246,24.9085269,
10plhpkce2clod1d3tvb,2809,2019-08-04T20:19:08+03:00,2019-08-09T13:58:19+03:00,"Pururadalta parkkipaikan suuntaan on valaisematon tie, jonka poikki on asetettu puinen puomi ilman mitään heijastimia tai muita huomiolaitteita. Törmäysvaara!",Liikunta,Liikunta,General and other feedback,60.2554112,24.9201002,
1m6va4dcahfvtbscgq91,2807,2020-03-21T15:06:15+02:00,2020-03-24T13:51:24+02:00,"Pyörän lukolla kiinnitetty teline liikuntavälineeseen. Pitäisi poistaa ettei kukaan kopsauta itseään. ",Liikunta,Liikunta,Culture and leisure,60.2373034,24.8520755,https://asiointi.hel.fi/palautews/rest/v1/attachment/35n63p1hduchhgcm2j3j.jpg
33fp9hq5dfton6uob0al,2806,2019-06-24T20:19:46+03:00,2019-06-27T08:42:52+03:00,"Rastilan uimarannalle johtava raitti, heti alikulkutunnelin jälkeen rannalle päin vasemmalla.",Liikunta,Liikunta,City environment,60.2069176,25.1160481,https://asiointi.hel.fi/palautews/rest/v1/attachment/3csvb1p9m73t4etnb24s.jpg
sosmnnjln416t4f7hf8k,2807,2019-07-06T11:00:48+03:00,2019-07-09T14:07:31+03:00,"Talin perhepolun nyrkkeilysäkkiä ja pyörivää keinulautaa tukeva pylväs huojuu ja heiluu. ",Liikunta,Liikunta,Culture and leisure,60.2112837,24.8690385,https://asiointi.hel.fi/palautews/rest/v1/attachment/2unk2be1h9tprl09unpv.HEIC
1da16lev3gqpfk50o85j,2809,2020-03-04T18:18:50+02:00,2020-03-05T13:27:31+02:00,"Tämä urheilukone on pitkä velvollisuudenpidon, - urheiluhallin asiakkaat, joissa mccaskset uivat ja vanhat. Toivottavasti huomio. Ja kiitos",Liikunta,Liikunta,General and other feedback,60.2126814,25.0768378,https://asiointi.hel.fi/palautews/rest/v1/attachment/19ltipnfbp06f3fe70sb.HEIC
1i468nmdcbn5qea7a1lv,2806,2020-02-16T14:10:35+02:00,2020-02-21T13:15:23+02:00,"Tuore halli, ikkunajulkisivu vuotaa. Takuu?",Liikunta,Liikunta,City environment,60.2461467,24.8919562,
343898ueb2epsthd305a,2806,2020-05-17T14:26:23+03:00,2020-05-20T08:48:20+03:00,"Uimarannalla pari kesää ollut puinen penkki-pöytä yhdistelmä on jatkuvan polttamisen kohteena. Jostain syystä en pysty liittämään kuvaa kohteesta. ",Liikunta,Liikunta,City environment,60.2092575,25.1086078,
2494tq0bpaekmcir42p5,2806,2020-02-13T08:28:08+02:00,2020-02-13T15:37:48+02:00,"Uimarannan leikkitelineen vanerilattia on niin pahasti laho, että hajoaa kohta. Notkuu jalkojen alla, kun sinne kiipeää portaita.",Liikunta,Liikunta,City environment,60.2076876,25.1368804,https://asiointi.hel.fi/palautews/rest/v1/attachment/dcg2v1j6i4g80ruple36.PNG
3410ud4ejpkfs3816mvk,2809,2019-07-25T13:46:30+03:00,2019-07-29T13:28:46+03:00,"Uimarannan VC on taas tyhjennystä vaille. Siivous olis myös paikallaan. Oisko toinen VC koppi mahdoton saada tänne!",Liikunta,Liikunta,General and other feedback,60.2571387,24.9777482,https://asiointi.hel.fi/palautews/rest/v1/attachment/o19mmkt91f8i3g1m5ggo.jpg
29t6pb58pdhnot82ias0,2809,2019-11-05T09:16:15+02:00,2019-11-06T09:56:54+02:00,"Urheilukentän pukuhuoneen/rakennuksen seinä sotkettu, voisi putsata sotkut pois.",Liikunta,Liikunta,General and other feedback,60.2738422,25.0192092,
11rrn9i42pge4n6jk0tp,2807,2020-03-31T07:22:02+03:00,2020-04-02T14:01:32+03:00,"Väärässä ajassa kesällä oleva aurinkokello jota nuorena poikana kävin aina katsomassa  on Hietaniemen uimarannan kumarrella koriskentän vieressä. Olisiko mahdollista saada se kesäaikaan.? Kiitos.",Liikunta,Liikunta,Culture and leisure,60.1740681,24.9074524,
1g17r9pj4gaqcorsai2h,2809,2020-05-09T13:18:50+03:00,2020-05-11T10:56:41+03:00,"Veneilijöitä on kuitenkin liikkeellä, ei riitä selitykseksi että kausi ei ole vielä alkanut. Ulkoilualue osta pitää huolehtia.",Liikunta,Liikunta,General and other feedback,60.168434,25.3528176,
3lo6e5duaq5r4ml0c9mk,2809,2020-02-04T09:48:41+02:00,2020-02-10T15:43:37+02:00,"Viikin hiekkalentän huoltokoppi ja kentän ympäristö on töhritty mm. rasistisilla töhryillä ja graffiteilla.",Liikunta,Liikunta,General and other feedback,60.2279591,25.0263463,
1kkl02kjhhrq0nfg8hee,2806,2020-04-18T13:13:53+03:00,2020-04-20T14:54:59+03:00,"Voisiko Talin golfkenttää harkita siirrettävän muualle ja sen melko laajaa aluetta avata kaikille avoimeksi ulkoilualueeksi? Miten laajaa käyttäjäkuntaa golfkenttä palvelee nykyisellään verrattuna siihen, että se olisi ympäröivien alueiden asukkaiden vapaassa käytössä? Mistä Talin golfkentän käyttäjät tulevat? Ovatko käyttäjät lähiympäristön asukkaita vai tulevatko kauempaa? ",Liikunta,Liikunta,City environment,60.2123587,24.8582843,
3v5qu8ia4889p8kre0na,2807,2020-04-10T10:31:26+03:00,2020-04-14T13:09:24+03:00,"Vuosaaren sillalta on kateissa pelastusrengas joka on tippunut veteen ja löytynyt Rastilan rannasta. Pelastusrengas on tällä hetkellä Helsingin ladun uimareiden Uimakontissa Rastilan rannalla.",Liikunta,Liikunta,Culture and leisure,60.2082151,25.1100832,
35u23h58v89bf4b6jtfd,3561,2019-07-19T09:15:16+03:00,2019-07-26T11:34:42+03:00," Aino Achteen puiston skeittiradan molok roskiksen pussi on ollut jo puoli vuotta revittynä ulos , onko sen korjaaminen jonkun vastuulla ? Staran työntekijät eivät ole voineet olla havaitsematta asiaa ajellaanhan siinä nurmikoita muutaman viikon välein.",Puhtaanapito,Kaupunkiympäristö,,60.2255343,24.8860154,
3pjk074r69jp828nf53h,2806,2019-08-26T12:27:35+03:00,2019-08-27T10:08:04+03:00,"...hieman siivottavaa ",Puhtaanapito,Kaupunkiympäristö,City environment,60.1980343,25.1326755,https://asiointi.hel.fi/palautews/rest/v1/attachment/3hk2g3qgooo3trtdd6ip.JPG
25sb6ajc7d0qfgs754if,2809,2020-05-06T07:05:41+03:00,2020-06-01T18:00:02+03:00,"6.5 kaikki Aurinkolahden rannan roskikset aivan täynnä. Tyhjennysväliä pitäisi tihentää kun paljon ihmisiä liikkeellä.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2029665,25.160879,
3rm28cqdfoc3oq451j4h,2806,2020-01-25T11:09:47+02:00,2020-01-27T13:35:42+02:00,"Aallonhalkojan katuroskikset ovat olleet tyhjentämättä jo vaikka kuinka kauan",Puhtaanapito,Kaupunkiympäristö,City environment,60.1812702,24.9793853,
14g8ffaongj9l9lfh3fn,2806,2020-05-01T12:46:48+03:00,2020-05-04T13:00:43+03:00,"Aivan luonnonsuojelualueen rajalla maa täynnä muovia. Muovia on selkeästi maan alla järkyttävä määrä ja nyt siitä pieni osa näkyy maan pinnan päällä.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2055219,25.0195118,https://asiointi.hel.fi/palautews/rest/v1/attachment/36qnldjagkdvrap7t28a.JPG
24bvk39lj03076d8o9rr,2806,2020-03-24T22:37:41+02:00,2020-03-26T11:46:31+02:00,"Alikulkuun töhritty spraymaalitöherryksiä.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2353139,25.1277362,https://asiointi.hel.fi/palautews/rest/v1/attachment/ks1aj9us52lu69bu1lmk.JPG
8prjt4vn8tmn1buoo4ve,2806,2020-02-02T22:15:11+02:00,2020-02-12T12:10:01+02:00,"Alikulussa erinäisiä spraymaali-töherryksiä. Ne voisi putsata pois.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2365466,25.124492,https://asiointi.hel.fi/palautews/rest/v1/attachment/18bbaji4p1rhmhu70vnh.JPG
30mlgmceb0nj5js7159s,2809,2020-04-27T14:00:27+03:00,2020-05-04T05:50:01+03:00,"Alppiruusupuistossa iso roskis aivan täynnä.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2214664,24.8943287,
gr0usrerqku9kvume7dd,2806,2019-09-05T10:37:38+03:00,2019-09-05T13:51:02+03:00,"Alue on siivoton ja haittaa virkistyskäyttöä. Vieraslajeja kuten kurttulehtiruusua sisältävä puutarhajäte ei kuulu jättömaalle kasoihin. ",Puhtaanapito,Kaupunkiympäristö,City environment,60.1777333,24.9122169,https://asiointi.hel.fi/palautews/rest/v1/attachment/3cgbjj1fdgcqt7q4amf1.jpg
1j180vfn3hni0kfsbpi1,2985,2020-04-25T13:00:05+03:00,2020-06-02T10:16:18+03:00,"Alueella paljon isoja roskia, kuten patjoja ja metalliromua. Romua niin paljon ja niin isoja ettei niitä pysty keräämään pois yksinään. Tämä romuläjä on aivan luonnonsuojelualueen rajan päällä ja alue kuuluu Helsingin kaupungin omistukseen. Koska Fastholman alue on erityisen tärkeä linnuille, matelijoille ja lepakoille, toivoisin, että siivoaisitte tämän mahdollisimman pian pois. Alueen isompi kartoitus olisi myös tarpeen, koska sieltä löytyy kasoittain roskaa. ",Puhtaanapito,Kaupunkiympäristö,,60.2058175,25.0231908,https://asiointi.hel.fi/palautews/rest/v1/attachment/2l4rg0mj3kkrjai06uao.jpg
tqt1ajht7k2d65e3f4s5,2809,2019-08-17T09:41:32+03:00,2019-08-20T08:45:02+03:00,"Arboristit kövivät katkomassa puiden oksia viime viikolla mutta eivät vieneet kaikkia roskiaan mukanaan. Siovoaisivat jälkensä!",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1589311,24.9142839,https://asiointi.hel.fi/palautews/rest/v1/attachment/11u8acbmg8vale2fjer5.jpg
2qakaf1pr2cc70envu6h,2985,2019-06-11T18:58:43+03:00,2019-06-14T13:38:11+03:00,"Arhotielle on saatu uusi, ehjä roskis ja asfalttijätös (josta ilmoitin kolmesti) Orvokkitieltä käytiin siivoamassa. Tämä toimii sittenkin.👍",Puhtaanapito,Kaupunkiympäristö,,60.2158588,25.0907712,
3q90c3o8vsr7iqub0bo5,2806,2020-04-13T21:40:38+03:00,2020-04-16T14:05:43+03:00,"Äskettäin putsattu alikulku töhritty uudelleen.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2365287,25.1244739,https://asiointi.hel.fi/palautews/rest/v1/attachment/3v53pd3b5hssrq9bbk45.JPG
3kj342f0482cus2bf509,2806,2019-09-05T12:22:10+03:00,2019-09-06T10:30:04+03:00,"Aukion roskis alkaa olla täynnä ja roskat leviävät kadulle. ",Puhtaanapito,Kaupunkiympäristö,City environment,60.2523087,24.8506895,https://asiointi.hel.fi/palautews/rest/v1/attachment/rib0t3bvd7fqpnrdfng6.JPG
3tvdtmjh80hcte3kd8d8,2806,2020-02-23T11:11:14+02:00,2020-02-24T15:06:43+02:00,"Autokatoksen viereen on muodostunut paikka, jonne ihmiset ovat dumpanneet maata, risujätettä, joulukuusia yms. jätettä. Tämä ei varmaan ole luvallista asumiseen kaavoitetulla alueella, eikä ainakaan edistä asumisviihtyvyyttä.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2653527,24.9915993,
1esu86i577imms3l3vg1,2809,2020-01-01T23:23:02+02:00,2020-01-10T15:00:02+02:00,"Betonimuuri on sotkettu tageilla ja kirjoituksilla. Pitäisi puhdistaa, koska yksikin sotku tuo yleensä siihen viereen lisää.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1912268,25.0663871,
1421ericj8cv0g3sdrc0,2806,2019-12-10T18:14:39+02:00,2020-01-28T15:00:02+02:00,"Bunkkerin, urheilupuiston ja yläkoulun välissä sijaitseva pönttöroskis on jo viikkokausia ollut aivan täynnä. Koirankakkapussit vierivät ympäristössä. Kaipaa tyhjennystä pian!",Puhtaanapito,Kaupunkiympäristö,City environment,60.1553254,24.9182005,https://asiointi.hel.fi/palautews/rest/v1/attachment/1cr4khan4ehm1fo307sh.PNG
3ao5sqhcinceugeeks9r,2809,2019-09-16T09:04:42+03:00,2019-09-19T08:45:02+03:00,"Bussipysäkillä oleva roskis pursuaa ja roskia paljon maassa.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2092094,24.944073,
2l0hiqvmekatsm3j8n58,2809,2019-09-24T10:21:39+03:00,2019-09-27T07:35:03+03:00,"Bussipysäkin roskis on ihan täysi ja roskia on maassakin.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2550573,24.9486364,
15b9fer6nk8nejj6cckd,2806,2019-07-22T21:48:41+03:00,2019-07-23T15:19:15+03:00,"Bussipysäkki töhritty",Puhtaanapito,Kaupunkiympäristö,City environment,60.2696051,25.024049,
hsqlo20evqllcls7voj3,2809,2020-04-18T15:16:24+03:00,2020-04-28T16:35:02+03:00,"Crusellin sillan alla on lisää kuvia ja graffiiitteja jotka pitäisi poistaa, jotta ne eivät kerää lisää töhryjä. Sillan alus saa paikan näyttämään slummilta.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1593939,24.9083941,https://asiointi.hel.fi/palautews/rest/v1/attachment/30a8l90f5o0l6p7cjt8l.jpg
2ej88nja35fukhmj10d1,2809,2020-03-15T14:52:41+02:00,2020-03-17T14:57:16+02:00,"Damtsnahu 2:,n kadu reunuksia ei kai putsata koskaan?",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.16223,24.9221814,https://asiointi.hel.fi/palautews/rest/v1/attachment/vvdn9stpi77qe7kvta4j.jpg
37j49rs0gkd8run67qta,2806,2020-03-22T11:30:02+02:00,2020-03-26T10:56:12+02:00,"Dumpattu jätteitä rantapenkereelle",Puhtaanapito,Kaupunkiympäristö,City environment,60.2646413,24.97357,https://asiointi.hel.fi/palautews/rest/v1/attachment/3flbc9rlj37sup0ffm9q.jpg
q3ach5fi6gpdu75nmdkm,2806,2020-04-14T15:09:17+03:00,2020-04-27T08:10:02+03:00,"Eikö näitä voisi siivota edes kerran vuodessa? ",Puhtaanapito,Kaupunkiympäristö,City environment,60.1552905,24.919695,https://asiointi.hel.fi/palautews/rest/v1/attachment/6se27kqkpofoelf52fsd.jpg
3pdd2fo54fbqje39ufqj,2809,2020-03-25T12:58:40+02:00,2020-03-27T06:05:01+02:00,"Eikö olis syytä puhdistaa. ",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1676803,24.9445219,https://asiointi.hel.fi/palautews/rest/v1/attachment/23d14rl3ntsvfun2vcbt.jpg
3iv1febv3coknra90vet,2809,2019-07-23T21:09:29+03:00,2019-07-25T07:50:02+03:00,"Että tällaista jälkeä roskapussit jätetty leviämään pitkin katua....kuka näitä valvoo hiekat oli vielä kesäkuussa poistatta ym",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2787828,25.0406833,https://asiointi.hel.fi/palautews/rest/v1/attachment/1igepca8mf0tg436p17e.jpg
